anchor_type,d_src,d_dst,d_aligned,residual_m,a,b
weld,7053.462144,7001.8960799999995,7031.890134232538,21.572009767462077,1.0004704050591884,26.700326892595946
weld,7065.648048,7014.106368000001,7044.106166013788,21.541881986211592,1.0004704050591884,26.700326892595946
weld,7074.0239520000005,7026.344088000001,7056.34964269919,17.67430930081082,1.0004704050591884,26.700326892595946
weld,7086.1824240000005,7038.529992000001,7068.541279010082,17.641144989918757,1.0004704050591884,26.700326892595946
weld,7098.340896000001,7050.755520000001,7080.772557960305,17.568338039695846,1.0004704050591884,26.700326892595946
weld,7110.54204,7062.944472,7092.967243704991,17.574796295009037,1.0004704050591884,26.700326892595946
weld,7122.73404,7075.139520000001,7105.168028317268,17.566011682732096,1.0004704050591884,26.700326892595946
weld,7134.874224000001,7083.518472,7113.550921818678,21.323302181323015,1.0004704050591884,26.700326892595946
weld,7147.023552000001,7095.707424000001,7125.745607563366,21.277944436634243,1.0004704050591884,26.700326892595946
weld,7159.154592000001,7107.871992,7137.915897837696,21.238694162304455,1.0004704050591884,26.700326892595946
weld,7171.325256000001,7120.06704,7150.116682449971,21.20857355002954,1.0004704050591884,26.700326892595946
weld,7183.5020159999995,7132.27428,7162.329664797427,21.172351202572827,1.0004704050591884,26.700326892595946
