year,idx,anchor_type,event_raw,distance_m_std,clock_deg_std
2015,3063,weld,girthweld,14113.675608,
2015,3069,weld,girthweld,14125.895040000001,
2015,3074,weld,girthweld,14138.065704000002,
2015,3086,weld,girthweld,14150.303424,
2015,3091,weld,girthweld,14162.541144,
2015,3093,weld,girthweld,14174.75448,
2015,3096,weld,girthweld,14181.32292,
2015,3097,weld,girthweld,14193.551496,
2015,3098,weld,girthweld,14202.540048,
2015,3099,weld,girthweld,14214.744240000002,
2015,3100,weld,girthweld,14221.349256000001,
2015,3101,weld,girthweld,14233.53516,
2015,3103,weld,girthweld,14243.614896,
2015,3106,weld,girthweld,14255.852616,
2015,3108,weld,girthweld,14258.894520000002,
2015,3119,weld,girthweld,14271.269400000001,
2015,3122,weld,girthweld,14276.2224,
2015,3125,weld,girthweld,14288.414400000001,
2015,3126,weld,girthweld,14300.642976000001,
2015,3128,weld,girthweld,14312.847168000002,
2015,3129,weld,girthweld,14325.014784,
2015,3130,weld,girthweld,14337.218976000002,
2015,3131,weld,girthweld,14349.218952,
2015,3132,weld,girthweld,14361.432288,
2015,3133,weld,girthweld,14373.657816,
2015,3139,weld,girthweld,14385.877248,
2015,3149,weld,girthweld,14396.228256,
2015,3150,weld,girthweld,14397.221904000002,
2015,3152,weld,girthweld,14399.608488,
2015,3154,weld,girthweld,14411.949840000001,
2015,3155,weld,girthweld,14420.560440000001,
2015,3156,weld,girthweld,14422.745856000001,
2015,3162,weld,girthweld,14426.318112,
2015,3165,weld,girthweld,14429.353920000001,
2015,3171,weld,girthweld,14435.76996,
2015,3189,weld,girthweld,14447.992440000002,
2015,3198,weld,girthweld,14460.196632,
2015,3201,weld,girthweld,14472.364248000002,
2015,3203,weld,girthweld,14484.577584,
2015,3204,weld,girthweld,14496.800064000001,
2015,3205,weld,girthweld,14503.770840000001,
2015,3211,weld,girthweld,14515.987224,
2015,3212,weld,girthweld,14528.194464,
2015,3213,weld,girthweld,14540.197488,
2015,3216,weld,girthweld,14546.948808000001,
2015,3220,weld,girthweld,14557.973424,
2015,3222,weld,girthweld,14560.302096,
2015,3224,weld,girthweld,14563.40496,
2015,3225,weld,girthweld,14575.633536000001,
2015,3226,weld,girthweld,14587.83468,
2015,3228,weld,girthweld,14600.02668,
2015,3229,weld,girthweld,14612.23392,
2015,3230,weld,girthweld,14624.44116,
2015,3231,weld,girthweld,14636.645352,
2015,3232,weld,girthweld,14648.861736,
2015,3233,weld,girthweld,14661.078120000002,
2015,3234,weld,girthweld,14664.421776000001,
2015,3235,weld,girthweld,14669.268096,
2015,3236,weld,girthweld,14681.457048000002,
2015,3237,weld,girthweld,14685.428592,
2015,3238,weld,girthweld,14697.66936,
2015,3239,weld,girthweld,14709.919272000001,
2015,3240,weld,girthweld,14722.1448,
2015,3241,weld,girthweld,14734.345944,
2015,3242,weld,girthweld,14746.544040000002,
2015,3243,weld,girthweld,14758.75128,
2015,3244,weld,girthweld,14770.970712000002,
2015,3245,weld,girthweld,14783.177952,
2015,3246,weld,girthweld,14795.342520000002,
2015,3247,weld,girthweld,14807.537568000002,
2015,3248,weld,girthweld,14810.06436,
2015,3250,weld,girthweld,14813.365344,
2015,3254,weld,girthweld,14815.764120000002,
2015,3256,weld,girthweld,14819.080344,
2015,3257,weld,girthweld,14827.483680000001,
2015,3259,weld,girthweld,14830.827336,
2015,3260,weld,girthweld,14833.857048000002,
2015,3262,weld,girthweld,14836.591104000001,
2015,3263,weld,girthweld,14841.157008,
2015,3264,weld,girthweld,14853.394728000001,
2015,3265,weld,girthweld,14865.617208,
2015,3266,weld,girthweld,14877.8214,
2015,3267,weld,girthweld,14889.992064,
2015,3268,weld,girthweld,14896.09416,
2015,3270,weld,girthweld,14899.041576000001,
2015,3275,weld,girthweld,14907.969168000001,
2015,3277,weld,girthweld,14920.109352,
2015,3278,weld,girthweld,14932.319640000002,
2015,3279,weld,girthweld,14944.520784000002,
2015,3280,weld,girthweld,14956.71888,
2015,3281,weld,girthweld,14968.920024,
2015,3282,weld,girthweld,14981.115072,
2015,3284,weld,girthweld,14993.331456000002,
2015,3285,weld,girthweld,14998.698984,
2015,3286,weld,girthweld,15010.92756,
2015,3287,weld,girthweld,15023.150040000002,
2015,3288,weld,girthweld,15035.366424,
2015,3289,weld,girthweld,15047.588904000002,
2015,3290,weld,girthweld,15059.732136,
2015,3291,weld,girthweld,15071.966808000001,
2015,3292,weld,girthweld,15084.192336,
2015,3293,weld,girthweld,15096.335568000002,
2015,3294,weld,girthweld,15108.570240000001,
2015,3295,weld,girthweld,15120.80796,
2015,3296,weld,girthweld,15132.682968000001,
2015,3297,weld,girthweld,15144.905448000001,
2015,3298,weld,girthweld,15157.137072000001,
2015,3299,weld,girthweld,15169.359552,
2015,3300,weld,girthweld,15181.563744000001,
2015,3301,weld,girthweld,15193.764888,
2015,3302,weld,girthweld,15205.962984000002,
2015,3303,weld,girthweld,15218.158032,
2015,3304,weld,girthweld,15230.371368000002,
2015,3305,weld,girthweld,15242.587752,
2015,3306,weld,girthweld,15254.819376000001,
2015,3307,weld,girthweld,15267.044904000002,
2015,3308,weld,girthweld,15279.261288,
2015,3311,weld,girthweld,15291.46548,
2015,3312,weld,girthweld,15303.709295999999,
2015,3317,weld,girthweld,15315.913488,
2015,3319,weld,girthweld,15318.857856,
2015,3359,weld,girthweld,15331.214448,
2015,3360,weld,girthweld,15336.368616,
2015,3361,weld,girthweld,15348.560616,
2015,3362,weld,girthweld,15360.770904,
2015,3364,weld,girthweld,15372.984240000002,
2015,3366,weld,girthweld,15385.200624,
2015,3367,weld,girthweld,15396.283152,
2015,3368,weld,girthweld,15408.484296,
2015,3369,weld,girthweld,15420.703728,
2015,3370,weld,girthweld,15432.865248000002,
2015,3371,weld,girthweld,15445.081632,
2015,3372,weld,girthweld,15457.285824,
2015,3373,weld,girthweld,15469.490016,
2015,3374,weld,girthweld,15481.706400000001,
2015,3377,weld,girthweld,15493.922784000002,
2015,3378,weld,girthweld,15506.145264,
2015,3379,weld,girthweld,15518.349456000002,
2015,3384,weld,girthweld,15530.556696,
2015,3385,weld,girthweld,15542.596296,
2015,3386,weld,girthweld,15554.785248000002,
2015,3387,weld,girthweld,15566.986392,
2015,3388,weld,girthweld,15579.199728000001,
2015,3389,weld,girthweld,15591.437448,
2015,3390,weld,girthweld,15603.598968000002,
2015,3392,weld,girthweld,15615.464832,
2015,3401,weld,girthweld,15627.723888,
2015,3403,weld,girthweld,15629.930640000002,
2015,3404,weld,girthweld,15634.124688,
2015,3406,weld,girthweld,15637.922496,
2015,3407,weld,girthweld,15641.275296,
2015,3409,weld,girthweld,15643.479000000001,
2015,3410,weld,girthweld,15655.795968000002,
2015,3411,weld,girthweld,15667.780704000003,
2015,3412,weld,girthweld,15671.084736,
2015,3413,weld,girthweld,15680.786520000001,
2015,3414,weld,girthweld,15689.802504000001,
2015,3415,weld,girthweld,15692.999856,
2015,3416,weld,girthweld,15705.216240000002,
2015,3417,weld,girthweld,15717.484440000002,
2015,3418,weld,girthweld,15729.755688,
2015,3420,weld,girthweld,15733.279176000002,
2015,3424,weld,girthweld,15745.596144000001,
2015,3425,weld,girthweld,15751.24104,
2015,3426,weld,girthweld,15755.227824,
2015,3428,weld,girthweld,15763.323312000002,
2015,3429,weld,girthweld,15775.396440000002,
2015,3430,weld,girthweld,15781.46196,
2015,3431,weld,girthweld,15790.060368000002,
2015,3432,weld,girthweld,15802.227984000001,
2015,3433,weld,girthweld,15811.981584000001,
2015,3434,weld,girthweld,15824.194920000002,
2015,3435,weld,girthweld,15834.235032,
2015,3436,weld,girthweld,15841.403928000002,
2015,3438,weld,girthweld,15853.605072,
2015,3439,weld,girthweld,15865.797072000001,
2015,3440,weld,girthweld,15877.99212,
2015,3441,weld,girthweld,15890.202408000001,
2015,3442,weld,girthweld,15902.394408,
2015,3443,weld,girthweld,15914.549832,
2015,3446,weld,girthweld,15926.750976000001,
2015,3447,weld,girthweld,15938.955168000002,
2015,3448,weld,girthweld,15951.165456,
2015,3449,weld,girthweld,15963.390984000001,
2015,3450,weld,girthweld,15975.586032,
2015,3451,weld,girthweld,15987.808512000001,
2015,3452,weld,girthweld,15999.991368000003,
2015,3453,weld,girthweld,16012.192512000001,
2015,3454,weld,girthweld,16024.414992000002,
2015,3455,weld,girthweld,16036.64052,
2015,3456,weld,girthweld,16048.853856000002,
2015,3457,weld,girthweld,16061.088528,
2015,3458,weld,girthweld,16073.329296,
2015,3459,weld,girthweld,16085.554824,
2015,3460,weld,girthweld,16097.786448,
2015,3461,weld,girthweld,16109.987592000001,
2015,3462,weld,girthweld,16115.620296,
2015,3463,weld,girthweld,16127.839728,
2015,3464,weld,girthweld,16140.056112000002,
2015,3465,weld,girthweld,16152.281640000001,
2015,3466,weld,girthweld,16164.501072000001,
2015,3467,weld,girthweld,16176.699168000001,
2015,3469,weld,girthweld,16188.87288,
2015,3470,weld,girthweld,16201.046592,
2015,3472,weld,girthweld,16213.238592000002,
2015,3475,weld,girthweld,16225.46412,
2015,3478,weld,girthweld,16237.6866,
2015,3482,weld,girthweld,16249.866408,
2015,3483,weld,girthweld,16262.043168000002,
2015,3484,weld,girthweld,16274.201640000001,
2015,3485,weld,girthweld,16286.387544000001,
2015,3486,weld,girthweld,16298.603928,
2015,3487,weld,girthweld,16310.832504000002,
2015,3488,weld,girthweld,16323.048888,
2015,3489,weld,girthweld,16335.246984000001,
2015,3490,weld,girthweld,16344.790272,
2015,3491,weld,girthweld,16357.018848000002,
2015,3492,weld,girthweld,16369.244376000002,
2015,3493,weld,girthweld,16381.451616,
2015,3494,weld,girthweld,16393.616184000002,
2015,3496,weld,girthweld,16405.820376000003,
2015,3497,weld,girthweld,16415.70504,
2015,3498,weld,girthweld,16427.897040000003,
2015,3499,weld,girthweld,16440.067704,
2015,3500,weld,girthweld,16452.247512,
2015,3501,weld,girthweld,16464.451704000003,
2015,3502,weld,girthweld,16476.646752,
2015,3503,weld,girthweld,16488.860088,
2015,3504,weld,girthweld,16498.424712,
2015,3505,weld,girthweld,16510.714248,
2015,3507,weld,girthweld,16514.874768,
2015,3508,weld,girthweld,16527.237456000003,
2015,3515,weld,girthweld,16539.5148,
2015,3516,weld,girthweld,16542.0294,
2015,3517,weld,girthweld,16554.230544000002,
2015,3518,weld,girthweld,16566.407304,
2015,3523,weld,girthweld,16578.599304000003,
2015,3524,weld,girthweld,16590.803496,
2015,3526,weld,girthweld,16603.007688,
2015,3531,weld,girthweld,16613.508048,
2015,3532,weld,girthweld,16625.690904000003,
2015,3533,weld,girthweld,16637.922528000003,
2015,3535,weld,girthweld,16650.193776,
2015,3538,weld,girthweld,16659.794976,
2015,3539,weld,girthweld,16672.002216,
2015,3540,weld,girthweld,16684.197264000002,
2015,3541,weld,girthweld,16696.38012,
2015,3542,weld,girthweld,16708.578216,
2015,3543,weld,girthweld,16720.767168000002,
2015,3544,weld,girthweld,16732.950024,
2015,3545,weld,girthweld,16745.154216,
2015,3546,weld,girthweld,16757.367552,
2015,3547,weld,girthweld,16769.565648,
2015,3548,weld,girthweld,16781.778984,
2015,3549,weld,girthweld,16793.983176,
2015,3550,weld,girthweld,16806.202608,
2015,3551,weld,girthweld,16818.42204,
2015,3552,weld,girthweld,16830.656712,
2015,3553,weld,girthweld,16842.867000000002,
2015,3554,weld,girthweld,16855.095576000003,
2015,3555,weld,girthweld,16867.31196,
2015,3556,weld,girthweld,16879.534440000003,
2015,3557,weld,girthweld,16891.699008,
2015,3559,weld,girthweld,16903.924536000002,
2015,3560,weld,girthweld,16916.122632,
2015,3561,weld,girthweld,16928.326824,
2015,3562,weld,girthweld,16940.546256,
2015,3563,weld,girthweld,16952.765688,
2015,3565,weld,girthweld,16964.975976,
2015,3567,weld,girthweld,16977.195408,
2015,3568,weld,girthweld,16987.278192,
2015,3569,tee,tap,16993.935024,0.0
2015,3570,weld,girthweld,16999.506768000003,
2015,3571,weld,girthweld,17011.707912,
2015,3572,weld,girthweld,17023.921248000002,
2015,3573,weld,girthweld,17036.119344,
2015,3574,weld,girthweld,17047.134816,
2015,3575,weld,girthweld,17059.384728,
2015,3576,weld,girthweld,17071.628544,
2015,3577,weld,girthweld,17080.236096,
2015,3578,weld,girthweld,17092.449432,
2015,3579,weld,girthweld,17101.74888,
2015,3580,weld,girthweld,17113.953072,
2015,3581,weld,girthweld,17121.975408000002,
2015,3582,weld,girthweld,17134.19484,
2015,3583,weld,girthweld,17140.76328,
2015,3584,weld,girthweld,17152.9248,
2015,3585,weld,girthweld,17160.084552,
2015,3586,weld,girthweld,17172.288744,
2015,3587,weld,girthweld,17178.457896,
2015,3588,weld,girthweld,17190.326808,
2015,3589,weld,girthweld,17196.758088,
2015,3590,weld,girthweld,17208.968376,
2015,3593,weld,girthweld,17214.896736000002,
2015,3596,weld,girthweld,17227.11312,
2015,3597,weld,girthweld,17233.206072,
2015,3598,weld,girthweld,17245.410264000002,
2015,3599,weld,girthweld,17253.164376,
2015,3600,weld,girthweld,17262.412008,
2015,3601,weld,girthweld,17271.348744,
2015,3602,weld,girthweld,17283.549888,
2015,3613,weld,girthweld,17293.224240000003,
2015,3615,weld,girthweld,17297.863296,
2015,3616,weld,girthweld,17310.238176000003,
2015,3619,weld,girthweld,17315.553888,
2015,3620,weld,girthweld,17327.812944,
2015,3628,weld,girthweld,17340.044568,
2015,3638,weld,girthweld,17352.254856,
2015,3639,weld,girthweld,17357.488272000002,
2015,3640,weld,girthweld,17363.117928,
2015,3642,weld,girthweld,17364.983304,
2015,3645,weld,girthweld,17377.184448,
2015,3646,weld,girthweld,17382.110016,
2015,3648,weld,girthweld,17384.402112000003,
2015,3649,weld,girthweld,17396.645928,
2015,3650,weld,girthweld,17407.399272000002,
2015,3652,weld,girthweld,17410.517376000003,
2015,3653,weld,girthweld,17415.674592,
2015,3654,weld,girthweld,17427.863544,
2015,3656,weld,girthweld,17434.547808,
2015,3658,weld,girthweld,17439.65016,
2015,3661,weld,girthweld,17444.05452,
2015,3662,weld,girthweld,17456.304432,
2015,3663,weld,girthweld,17458.072272,
2015,3665,weld,girthweld,17459.596272000003,
2015,3668,tee,tee,17465.652648000003,270.0
2015,3669,flange,flange,17466.527424,
2015,3670,tee,tap,17468.292216,90.0
2015,3671,tee,tap,17468.404992,270.0
2015,3672,valve,valve,17468.813424,
2015,3673,tee,tap,17469.206616,270.0
2015,3674,tee,tap,17469.355968000003,90.0
2015,3675,tee,tap,17469.874128,180.0
2015,3676,tee,tap,17470.127112000002,0.0
